Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education_Level_encode,Job_Title_encode
33.0,Male,Bachelor,Junior Operations Manager,4.0,60000.0,0.0,1.0,0.0,2.0,55000.0
39.0,Female,Bachelor,Senior Marketing Coordinator,9.0,110000.0,1.0,0.0,0.0,2.0,93333.33333333333
45.0,Male,PhD,Senior Data Engineer,16.0,150000.0,0.0,1.0,0.0,4.0,155000.0
32.0,Female,Bachelor,Junior Marketing Manager,4.0,60000.0,1.0,0.0,0.0,2.0,63294.117647058825
37.0,Male,Bachelor,Senior Financial Analyst,8.0,90000.0,0.0,1.0,0.0,2.0,112857.14285714286
47.0,Female,Master,Director of Marketing,20.0,180000.0,1.0,0.0,0.0,3.0,137840.9090909091
30.0,Male,Bachelor,Junior Business Analyst,2.0,40000.0,0.0,1.0,0.0,2.0,50000.0
38.0,Female,Bachelor,Senior Project Manager,9.0,120000.0,1.0,0.0,0.0,2.0,129285.71428571429
46.0,Male,PhD,Senior Data Analyst,17.0,160000.0,0.0,1.0,0.0,4.0,155000.0
34.0,Female,Bachelor,Junior Financial Analyst,5.0,70000.0,1.0,0.0,0.0,2.0,52857.142857142855
36.0,Male,Bachelor,Senior Product Manager,8.0,95000.0,0.0,1.0,0.0,2.0,121666.66666666667
49.0,Female,Master,Director of Operations,21.0,180000.0,1.0,0.0,0.0,3.0,172727.27272727274
31.0,Male,Bachelor,Junior Operations Analyst,3.0,50000.0,0.0,1.0,0.0,2.0,51000.0
41.0,Female,Bachelor,Senior Project Coordinator,11.0,95000.0,1.0,0.0,0.0,2.0,92000.0
47.0,Male,Master,Director of Marketing,19.0,170000.0,0.0,1.0,0.0,3.0,137840.9090909091
29.0,Female,Bachelor,Junior Business Development Associate,1.5,35000.0,1.0,0.0,0.0,2.0,40714.28571428572
35.0,Male,Bachelor,Senior Financial Manager,9.0,100000.0,0.0,1.0,0.0,2.0,100000.0
44.0,Female,PhD,Senior Product Designer,15.0,150000.0,1.0,0.0,0.0,4.0,148000.0
33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,0.0,1.0,0.0,2.0,50000.0
35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,1.0,0.0,0.0,2.0,89444.44444444444
44.0,Male,Bachelor,Senior Software Engineer,13.0,130000.0,0.0,1.0,0.0,2.0,151326.68852459016
32.0,Male,Bachelor,Junior Product Manager,4.0,65000.0,0.0,1.0,0.0,2.0,56250.0
38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,1.0,0.0,0.0,2.0,116000.0
49.0,Male,PhD,Director of Operations,21.0,180000.0,0.0,1.0,0.0,4.0,172727.27272727274
29.0,Female,Bachelor,Junior Marketing Specialist,2.0,40000.0,1.0,0.0,0.0,2.0,53000.0
35.0,Male,Bachelor,Senior Business Development Manager,7.0,90000.0,0.0,1.0,0.0,2.0,110000.0
45.0,Female,Master,Senior HR Manager,14.0,140000.0,1.0,0.0,0.0,3.0,150000.0
33.0,Male,Bachelor,Junior Financial Analyst,4.0,60000.0,0.0,1.0,0.0,2.0,52857.142857142855
40.0,Female,Bachelor,Senior Marketing Manager,12.0,130000.0,1.0,0.0,0.0,2.0,127222.22222222222
44.0,Male,PhD,Senior Data Scientist,16.0,160000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Junior Operations Coordinator,2.0,40000.0,1.0,0.0,0.0,2.0,40000.0
37.0,Male,Bachelor,Senior Marketing Analyst,9.0,100000.0,0.0,1.0,0.0,2.0,89444.44444444444
48.0,Female,Master,Director of HR,20.0,180000.0,1.0,0.0,0.0,3.0,122028.98550724638
31.0,Male,Bachelor,Junior Project Manager,3.0,55000.0,0.0,1.0,0.0,2.0,47000.0
38.0,Female,Bachelor,Senior Operations Coordinator,9.0,120000.0,1.0,0.0,0.0,2.0,97500.0
45.0,Male,PhD,Senior Data Engineer,16.0,150000.0,0.0,1.0,0.0,4.0,155000.0
33.0,Female,Bachelor,Junior Marketing Manager,5.0,70000.0,1.0,0.0,0.0,2.0,63294.117647058825
36.0,Male,Bachelor,Senior Business Analyst,8.0,95000.0,0.0,1.0,0.0,2.0,116000.0
49.0,Female,Master,Director of Marketing,21.0,180000.0,1.0,0.0,0.0,3.0,137840.9090909091
31.0,Male,Bachelor,Junior Operations Analyst,3.0,50000.0,0.0,1.0,0.0,2.0,51000.0
42.0,Female,Bachelor,Senior Project Manager,12.0,120000.0,1.0,0.0,0.0,2.0,129285.71428571429
47.0,Male,Master,Director of Marketing,19.0,170000.0,0.0,1.0,0.0,3.0,137840.9090909091
29.0,Female,Bachelor,Junior Business Development Associate,1.5,35000.0,1.0,0.0,0.0,2.0,40714.28571428572
35.0,Male,Bachelor,Senior Financial Manager,9.0,100000.0,0.0,1.0,0.0,2.0,100000.0
44.0,Female,PhD,Senior Product Designer,15.0,150000.0,1.0,0.0,0.0,4.0,148000.0
33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,0.0,1.0,0.0,2.0,50000.0
35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,1.0,0.0,0.0,2.0,89444.44444444444
44.0,Male,Bachelor,Senior Software Engineer,13.0,130000.0,0.0,1.0,0.0,2.0,151326.68852459016
34.0,Female,Master,Senior Financial Advisor,6.0,80000.0,1.0,0.0,0.0,3.0,93333.33333333333
36.0,Male,Bachelor,Senior Marketing Specialist,8.0,95000.0,0.0,1.0,0.0,2.0,98750.0
30.0,Female,Bachelor,Junior HR Coordinator,2.0,40000.0,1.0,0.0,0.0,2.0,38321.42857142857
37.0,Male,Bachelor,Senior Business Development Manager,10.0,120000.0,0.0,1.0,0.0,2.0,110000.0
45.0,Female,Master,Senior Marketing Manager,16.0,160000.0,1.0,0.0,0.0,3.0,127222.22222222222
32.0,Male,Bachelor,Junior Financial Advisor,4.0,65000.0,0.0,1.0,0.0,2.0,65000.0
39.0,Female,Bachelor,Senior Project Manager,12.0,130000.0,1.0,0.0,0.0,2.0,129285.71428571429
47.0,Male,PhD,Director of Engineering,20.0,180000.0,0.0,1.0,0.0,4.0,180000.0
29.0,Female,Bachelor,Junior Marketing Analyst,2.0,40000.0,1.0,0.0,0.0,2.0,48333.333333333336
36.0,Male,Bachelor,Senior Operations Manager,9.0,100000.0,0.0,1.0,0.0,2.0,108000.0
43.0,Female,PhD,Senior Data Scientist,15.0,150000.0,1.0,0.0,0.0,4.0,151147.54098360657
32.0,Male,Bachelor,Junior Marketing Coordinator,3.0,55000.0,0.0,1.0,0.0,2.0,46666.666666666664
38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,1.0,0.0,0.0,2.0,116000.0
48.0,Male,Master,Director of Marketing,21.0,180000.0,0.0,1.0,0.0,3.0,137840.9090909091
31.0,Female,Bachelor,Junior Business Development Associate,3.0,50000.0,1.0,0.0,0.0,2.0,40714.28571428572
40.0,Male,Bachelor,Senior Financial Analyst,12.0,130000.0,0.0,1.0,0.0,2.0,112857.14285714286
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,1.0,0.0,0.0,4.0,155000.0
33.0,Male,Bachelor,Junior Product Manager,4.0,60000.0,0.0,1.0,0.0,2.0,56250.0
36.0,Female,Bachelor,Senior Marketing Manager,8.0,95000.0,1.0,0.0,0.0,2.0,127222.22222222222
47.0,Male,Master,Director of Operations,19.0,170000.0,0.0,1.0,0.0,3.0,172727.27272727274
29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,1.0,0.0,0.0,2.0,47000.0
34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,0.0,1.0,0.0,2.0,97500.0
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,1.0,0.0,0.0,4.0,116000.0
33.0,Male,Bachelor,Junior Marketing Specialist,5.0,70000.0,0.0,1.0,0.0,2.0,53000.0
35.0,Female,Bachelor,Senior Financial Manager,8.0,90000.0,1.0,0.0,0.0,2.0,100000.0
43.0,Male,Master,Director of Marketing,18.0,170000.0,0.0,1.0,0.0,3.0,137840.9090909091
31.0,Female,Bachelor,Junior Financial Analyst,3.0,50000.0,1.0,0.0,0.0,2.0,52857.142857142855
41.0,Male,Bachelor,Senior Product Manager,14.0,150000.0,0.0,1.0,0.0,2.0,121666.66666666667
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,1.0,0.0,0.0,4.0,155000.0
33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,0.0,1.0,0.0,2.0,50000.0
35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,1.0,0.0,0.0,2.0,89444.44444444444
45.0,Male,Master,Director of Engineering,19.0,180000.0,0.0,1.0,0.0,3.0,180000.0
28.0,Female,Bachelor,Junior Operations Manager,1.0,35000.0,1.0,0.0,0.0,2.0,55000.0
36.0,Male,Bachelor,Senior Business Development Manager,8.0,110000.0,0.0,1.0,0.0,2.0,110000.0
44.0,Female,PhD,Senior Data Scientist,16.0,160000.0,1.0,0.0,0.0,4.0,151147.54098360657
31.0,Male,Bachelor,Junior Marketing Coordinator,3.0,55000.0,0.0,1.0,0.0,2.0,46666.666666666664
38.0,Female,Bachelor,Senior Business Analyst,10.0,110000.0,1.0,0.0,0.0,2.0,116000.0
48.0,Male,Master,Director of Marketing,21.0,180000.0,0.0,1.0,0.0,3.0,137840.9090909091
31.0,Female,Bachelor,Junior Business Development Associate,3.0,50000.0,1.0,0.0,0.0,2.0,40714.28571428572
40.0,Male,Bachelor,Senior Financial Analyst,12.0,130000.0,0.0,1.0,0.0,2.0,112857.14285714286
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,1.0,0.0,0.0,4.0,155000.0
33.0,Male,Bachelor,Junior Product Manager,4.0,60000.0,0.0,1.0,0.0,2.0,56250.0
36.0,Female,Bachelor,Senior Marketing Manager,8.0,95000.0,1.0,0.0,0.0,2.0,127222.22222222222
47.0,Male,Master,Director of Operations,19.0,170000.0,0.0,1.0,0.0,3.0,172727.27272727274
29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,1.0,0.0,0.0,2.0,47000.0
34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,0.0,1.0,0.0,2.0,97500.0
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,1.0,0.0,0.0,4.0,116000.0
33.0,Male,Bachelor,Junior Marketing Specialist,5.0,70000.0,0.0,1.0,0.0,2.0,53000.0
35.0,Female,Bachelor,Senior Financial Manager,8.0,90000.0,1.0,0.0,0.0,2.0,100000.0
43.0,Male,Master,Director of Marketing,18.0,170000.0,0.0,1.0,0.0,3.0,137840.9090909091
31.0,Female,Bachelor,Junior Financial Analyst,3.0,50000.0,1.0,0.0,0.0,2.0,52857.142857142855
41.0,Male,Bachelor,Senior Product Manager,14.0,150000.0,0.0,1.0,0.0,2.0,121666.66666666667
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,1.0,0.0,0.0,4.0,155000.0
33.0,Male,Bachelor,Junior Business Analyst,4.0,60000.0,0.0,1.0,0.0,2.0,50000.0
35.0,Female,Bachelor,Senior Marketing Analyst,8.0,85000.0,1.0,0.0,0.0,2.0,89444.44444444444
43.0,Male,Master,Director of Operations,19.0,170000.0,0.0,1.0,0.0,3.0,172727.27272727274
29.0,Female,Bachelor,Junior Project Manager,2.0,40000.0,1.0,0.0,0.0,2.0,47000.0
34.0,Male,Bachelor,Senior Operations Coordinator,7.0,90000.0,0.0,1.0,0.0,2.0,97500.0
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,1.0,0.0,0.0,4.0,116000.0
31.0,Male,Master,Data Scientist,6.0,160000.0,0.0,1.0,0.0,3.0,166105.96026490067
28.0,Female,Bachelor,Software Engineer,3.0,125000.0,1.0,0.0,0.0,2.0,113243.24324324324
26.0,Male,Master,Product Manager,2.0,120000.0,0.0,1.0,0.0,3.0,142476.03833865814
27.0,Female,Bachelor,Data Analyst,2.0,110000.0,1.0,0.0,0.0,2.0,125090.90909090909
30.0,Male,PhD,Data Scientist,5.0,180000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Bachelor,Product Manager,7.0,170000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,3.0,125000.0,0.0,1.0,0.0,2.0,113243.24324324324
26.0,Female,Master,Product Manager,2.0,120000.0,1.0,0.0,0.0,3.0,142476.03833865814
27.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,5.0,180000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
32.0,Male,Bachelor,Product Manager,7.0,170000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,3.0,125000.0,0.0,1.0,0.0,2.0,113243.24324324324
26.0,Female,Master,Product Manager,2.0,120000.0,1.0,0.0,0.0,3.0,142476.03833865814
27.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,5.0,180000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
32.0,Male,Bachelor,Product Manager,7.0,170000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,3.0,125000.0,0.0,1.0,0.0,2.0,113243.24324324324
26.0,Female,Master,Product Manager,2.0,120000.0,1.0,0.0,0.0,3.0,142476.03833865814
27.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,5.0,180000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
32.0,Male,Bachelor,Product Manager,7.0,170000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,3.0,125000.0,0.0,1.0,0.0,2.0,113243.24324324324
26.0,Female,Master,Product Manager,2.0,120000.0,1.0,0.0,0.0,3.0,142476.03833865814
27.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,5.0,180000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
32.0,Male,Bachelor,Product Manager,7.0,170000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
25.0,Female,Master,Data Analyst,1.0,100000.0,1.0,0.0,0.0,3.0,125090.90909090909
33.0,Male,PhD,Data Scientist,8.0,190000.0,0.0,1.0,0.0,4.0,166105.96026490067
31.0,Female,Bachelor,Software Engineer,6.0,155000.0,1.0,0.0,0.0,2.0,113243.24324324324
28.0,Male,Master,Product Manager,3.0,130000.0,0.0,1.0,0.0,3.0,142476.03833865814
30.0,Female,Bachelor,Data Analyst,5.0,145000.0,1.0,0.0,0.0,2.0,125090.90909090909
27.0,Male,PhD,Data Scientist,2.0,115000.0,0.0,1.0,0.0,4.0,166105.96026490067
29.0,Female,Bachelor,Software Engineer,4.0,140000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Male,Bachelor,Product Manager,9.0,185000.0,0.0,1.0,0.0,2.0,142476.03833865814
26.0,Male,Bachelor,Data Analyst,3.0,130000.0,0.0,1.0,0.0,2.0,125090.90909090909
29.0,Female,Master,Data Scientist,6.0,180000.0,1.0,0.0,0.0,3.0,166105.96026490067
32.0,Male,Bachelor,Software Engineer,8.0,190000.0,0.0,1.0,0.0,2.0,113243.24324324324
27.0,Female,Bachelor,Product Manager,4.0,150000.0,1.0,0.0,0.0,2.0,142476.03833865814
24.0,Male,Bachelor,Data Analyst,1.0,90000.0,0.0,1.0,0.0,2.0,125090.90909090909
31.0,Female,Master,Data Scientist,9.0,195000.0,1.0,0.0,0.0,3.0,166105.96026490067
28.0,Male,Bachelor,Software Engineer,5.0,160000.0,0.0,1.0,0.0,2.0,113243.24324324324
33.0,Female,Master,Product Manager,11.0,198000.0,1.0,0.0,0.0,3.0,142476.03833865814
25.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,7.0,185000.0,1.0,0.0,0.0,4.0,166105.96026490067
27.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
34.0,Female,Master,Product Manager,12.0,196000.0,1.0,0.0,0.0,3.0,142476.03833865814
23.0,Male,Bachelor,Data Analyst,1.0,95000.0,0.0,1.0,0.0,2.0,125090.90909090909
32.0,Female,PhD,Data Scientist,10.0,193000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Software Engineer,6.0,175000.0,0.0,1.0,0.0,2.0,113243.24324324324
30.0,Female,Bachelor,Product Manager,5.0,160000.0,1.0,0.0,0.0,2.0,142476.03833865814
26.0,Male,Bachelor,Data Analyst,3.0,130000.0,0.0,1.0,0.0,2.0,125090.90909090909
31.0,Female,Master,Data Scientist,6.0,180000.0,1.0,0.0,0.0,3.0,166105.96026490067
28.0,Male,Bachelor,Software Engineer,5.0,160000.0,0.0,1.0,0.0,2.0,113243.24324324324
33.0,Female,Master,Product Manager,11.0,198000.0,1.0,0.0,0.0,3.0,142476.03833865814
24.0,Male,Bachelor,Data Analyst,1.0,90000.0,0.0,1.0,0.0,2.0,125090.90909090909
30.0,Female,PhD,Data Scientist,7.0,185000.0,1.0,0.0,0.0,4.0,166105.96026490067
27.0,Male,Bachelor,Software Engineer,4.0,140000.0,0.0,1.0,0.0,2.0,113243.24324324324
34.0,Female,Master,Product Manager,12.0,196000.0,1.0,0.0,0.0,3.0,142476.03833865814
25.0,Male,Bachelor,Data Analyst,2.0,110000.0,0.0,1.0,0.0,2.0,125090.90909090909
29.0,Female,Master,Data Scientist,6.0,180000.0,1.0,0.0,0.0,3.0,166105.96026490067
32.0,Male,Bachelor,Software Engineer,8.0,190000.0,0.0,1.0,0.0,2.0,113243.24324324324
