user_ID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
U0558,28.0,f,E02,J001,5.0,160000.0
U0559,26.0,m,E02,J002,3.0,130000.0
U0560,29.0,f,E03,J033,6.0,180000.0
U0561,32.0,m,E02,J001,8.0,190000.0
U0562,33.0,f,E03,J007,11.0,198000.0
U0563,24.0,m,E02,J002,1.0,90000.0
U0564,27.0,m,E02,J001,4.0,140000.0
U0565,25.0,f,E02,J002,2.0,110000.0
U0566,30.0,f,E04,J033,7.0,185000.0
U0567,31.0,m,E02,J002,9.0,195000.0
U0568,28.0,f,E02,J001,5.0,160000.0
U0569,26.0,m,E02,J002,3.0,130000.0
U0570,29.0,f,E03,J033,6.0,180000.0
U0571,32.0,m,E02,J001,8.0,190000.0
U0572,33.0,f,E03,J007,11.0,198000.0
U0573,24.0,m,E02,J002,1.0,90000.0
U0574,27.0,m,E02,J001,4.0,140000.0
U0575,25.0,f,E02,J002,2.0,110000.0
U0576,30.0,f,E04,J033,7.0,185000.0
U0577,31.0,m,E02,J002,9.0,195000.0
U0578,28.0,f,E02,J001,5.0,160000.0
U0579,26.0,m,E02,J002,3.0,130000.0
U0580,29.0,f,E03,J033,6.0,180000.0
U0581,32.0,m,E02,J001,8.0,190000.0
U0582,33.0,f,E03,J007,11.0,198000.0
U0583,24.0,m,E02,J002,1.0,90000.0
U0584,27.0,m,E02,J001,4.0,140000.0
U0585,25.0,f,E02,J002,2.0,110000.0
U0586,30.0,f,E04,J033,7.0,185000.0
U0587,31.0,m,E02,J002,9.0,195000.0
U0588,28.0,f,E02,J001,5.0,160000.0
U0589,26.0,m,E02,J002,3.0,130000.0
U0590,29.0,f,E03,J033,6.0,180000.0
U0591,32.0,m,E02,J001,8.0,190000.0
U0592,33.0,f,E03,J007,11.0,198000.0
U0593,24.0,m,E02,J002,1.0,90000.0
U0594,27.0,m,E02,J001,4.0,140000.0
U0595,25.0,m,E02,J002,2.0,125000.0
U0596,28.0,f,E03,J033,6.0,175000.0
U0597,30.0,m,E02,J001,8.0,190000.0
U0598,27.0,f,E02,J007,4.0,150000.0
U0599,24.0,m,E02,J002,1.0,95000.0
U0600,31.0,m,E03,J033,9.0,195000.0
U0601,28.0,m,E02,J001,5.0,160000.0
U0602,33.0,f,E03,J007,11.0,198000.0
U0603,26.0,m,E02,J002,3.0,130000.0
U0604,30.0,f,E04,J033,7.0,185000.0
U0605,27.0,m,E02,J001,4.0,140000.0
U0606,34.0,f,E03,J007,12.0,196000.0
U0607,23.0,m,E02,J002,1.0,90000.0
U0608,32.0,f,E04,J033,10.0,193000.0
U0609,29.0,m,E02,J001,6.0,170000.0
U0610,30.0,f,E02,J007,5.0,160000.0
U0611,26.0,m,E02,J002,3.0,135000.0
U0612,31.0,f,E03,J033,6.0,180000.0
U0613,28.0,m,E02,J001,5.0,160000.0
U0614,33.0,f,E03,J007,11.0,198000.0
U0615,24.0,m,E02,J002,1.0,90000.0
U0616,30.0,f,E04,J033,7.0,185000.0
U0617,27.0,m,E02,J001,4.0,140000.0
U0618,34.0,f,E03,J007,12.0,196000.0
U0619,25.0,m,E02,J002,2.0,115000.0
U0620,29.0,f,E03,J033,6.0,180000.0
U0621,32.0,m,E02,J001,8.0,190000.0
U0622,27.0,f,E02,J007,4.0,150000.0
U0623,31.0,m,E02,J002,9.0,195000.0
U0624,28.0,f,E02,J001,5.0,160000.0
U0625,33.0,m,E03,J007,11.0,198000.0
U0626,26.0,f,E02,J002,3.0,130000.0
U0627,30.0,m,E04,J033,7.0,185000.0
U0628,27.0,f,E02,J001,4.0,140000.0
U0629,34.0,m,E03,J007,12.0,196000.0
U0630,25.0,f,E02,J002,2.0,110000.0
U0631,32.0,m,E02,J001,8.0,190000.0
U0632,29.0,f,E03,J033,6.0,180000.0
U0633,30.0,m,E02,J002,5.0,160000.0
U0634,33.0,f,E03,J007,11.0,198000.0
U0635,24.0,m,E02,J002,1.0,90000.0
U0636,31.0,f,E04,J033,9.0,195000.0
U0637,28.0,m,E02,J001,5.0,160000.0
U0638,27.0,f,E02,J007,4.0,150000.0
U0639,26.0,m,E02,J002,3.0,130000.0
U0640,29.0,f,E03,J033,6.0,180000.0
U0641,32.0,m,E02,J001,8.0,190000.0
U0642,33.0,f,E03,J007,11.0,198000.0
U0643,25.0,m,E02,J002,2.0,110000.0
U0644,30.0,f,E04,J033,7.0,185000.0
U0645,27.0,m,E02,J001,4.0,140000.0
U0646,34.0,f,E03,J007,12.0,196000.0
U0647,31.0,m,E02,J002,9.0,195000.0
U0648,28.0,f,E02,J001,5.0,160000.0
U0649,26.0,m,E02,J002,3.0,130000.0
U0650,29.0,f,E03,J033,6.0,180000.0
U0651,32.0,m,E02,J001,8.0,190000.0
U0652,33.0,f,E03,J007,11.0,198000.0
U0653,24.0,m,E02,J002,1.0,90000.0
U0654,27.0,m,E02,J001,4.0,140000.0
U0655,25.0,f,E02,J002,2.0,110000.0
U0656,30.0,f,E04,J033,7.0,185000.0
U0657,31.0,m,E02,J002,9.0,195000.0
U0658,28.0,f,E02,J001,5.0,160000.0
U0659,26.0,m,E02,J002,3.0,130000.0
U0660,29.0,f,E03,J033,6.0,180000.0
U0661,32.0,m,E02,J001,8.0,190000.0
U0662,33.0,f,E03,J007,11.0,198000.0
U0663,24.0,m,E02,J002,1.0,90000.0
U0664,27.0,m,E02,J001,4.0,140000.0
U0665,25.0,f,E02,J002,2.0,110000.0
U0666,30.0,f,E04,J033,7.0,185000.0
U0667,31.0,m,E02,J002,9.0,195000.0
U0668,28.0,f,E02,J001,5.0,160000.0
U0669,26.0,m,E02,J002,3.0,130000.0
U0670,29.0,f,E03,J033,6.0,180000.0
U0671,32.0,m,E02,J001,8.0,190000.0
U0672,33.0,f,E03,J007,11.0,198000.0
U0673,24.0,m,E02,J002,1.0,90000.0
U0674,27.0,m,E02,J001,4.0,140000.0
U0675,23.0,m,E02,J002,1.0,90000.0
U0676,27.0,f,E03,J033,4.0,150000.0
U0677,32.0,m,E02,J001,8.0,190000.0
U0678,24.0,f,E02,J007,3.0,125000.0
U0679,25.0,m,E02,J002,2.0,110000.0
U0680,31.0,m,E03,J033,7.0,180000.0
U0681,28.0,m,E02,J001,5.0,160000.0
U0682,33.0,f,E03,J007,10.0,195000.0
U0683,26.0,m,E02,J002,3.0,130000.0
U0684,30.0,f,E04,J033,6.0,170000.0
U0685,27.0,m,E02,J001,4.0,140000.0
U0686,34.0,f,E03,J007,11.0,196000.0
U0687,23.0,m,E02,J002,1.0,92000.0
U0688,32.0,f,E04,J033,9.0,195000.0
U0689,29.0,m,E02,J001,6.0,170000.0
U0690,30.0,f,E02,J007,5.0,160000.0
U0691,26.0,m,E02,J002,3.0,135000.0
U0692,31.0,f,E03,J033,6.0,180000.0
U0693,28.0,m,E02,J001,5.0,165000.0
U0694,33.0,f,E03,J007,11.0,198000.0
U0695,24.0,m,E02,J002,1.0,95000.0
U0696,30.0,f,E04,J033,7.0,185000.0
U0697,27.0,m,E02,J001,4.0,140000.0
U0698,34.0,f,E03,J007,12.0,196000.0
U0699,25.0,m,E02,J002,2.0,115000.0
U0700,29.0,f,E03,J033,6.0,180000.0
U0701,32.0,m,E02,J001,8.0,190000.0
U0702,27.0,f,E02,J007,4.0,150000.0
U0703,31.0,m,E02,J002,9.0,195000.0
U0704,28.0,f,E02,J001,5.0,160000.0
U0705,33.0,m,E03,J007,11.0,198000.0
U0706,26.0,f,E02,J002,3.0,130000.0
U0707,30.0,m,E04,J033,7.0,185000.0
U0708,27.0,f,E02,J001,4.0,140000.0
U0709,34.0,m,E03,J007,12.0,196000.0
U0710,25.0,f,E02,J002,2.0,110000.0
U0711,32.0,m,E02,J001,8.0,190000.0
U0712,29.0,f,E03,J033,6.0,180000.0
U0713,30.0,m,E02,J002,5.0,160000.0
U0714,33.0,f,E03,J007,11.0,198000.0
U0715,24.0,m,E02,J002,1.0,90000.0
U0716,31.0,f,E04,J033,9.0,195000.0
U0717,28.0,m,E02,J001,5.0,160000.0
U0718,27.0,f,E02,J007,4.0,150000.0
U0719,26.0,m,E02,J002,3.0,130000.0
U0720,29.0,f,E03,J033,6.0,180000.0
U0721,32.0,m,E02,J001,8.0,190000.0
U0722,33.0,f,E03,J007,11.0,198000.0
U0723,25.0,m,E02,J002,2.0,110000.0
U0724,30.0,f,E04,J033,7.0,185000.0
U0725,27.0,m,E02,J001,4.0,140000.0
U0726,34.0,f,E03,J007,12.0,196000.0
U0727,31.0,m,E02,J002,9.0,195000.0
U0728,28.0,f,E02,J001,5.0,160000.0
U0729,26.0,m,E02,J002,3.0,130000.0
U0730,29.0,f,E03,J033,6.0,180000.0
U0731,32.0,m,E02,J001,8.0,190000.0
U0732,33.0,f,E03,J007,11.0,198000.0
U0733,24.0,m,E02,J002,1.0,90000.0
U0734,27.0,m,E02,J001,4.0,140000.0
U0735,25.0,f,E02,J002,2.0,110000.0
U0736,30.0,f,E04,J033,7.0,185000.0
U0737,31.0,m,E02,J002,9.0,195000.0
U0738,28.0,f,E02,J001,5.0,160000.0
U0739,26.0,m,E02,J002,3.0,130000.0
U0740,29.0,f,E03,J033,6.0,180000.0
U0741,32.0,m,E02,J001,8.0,190000.0
U0742,33.0,f,E03,J007,11.0,198000.0
U0743,24.0,m,E02,J002,1.0,90000.0
U0744,27.0,m,E02,J001,4.0,140000.0
U0745,25.0,f,E02,J002,2.0,110000.0
U0746,30.0,f,E04,J033,7.0,185000.0
U0747,31.0,m,E02,J002,9.0,195000.0
U0748,28.0,f,E02,J001,5.0,160000.0
U0749,26.0,m,E02,J002,3.0,130000.0
U0750,29.0,f,E03,J033,6.0,180000.0
U0751,32.0,m,E02,J001,8.0,190000.0
U0752,33.0,f,E03,J007,11.0,198000.0
U0753,24.0,m,E02,J002,1.0,90000.0
U0754,27.0,m,E02,J001,4.0,140000.0
U0755,25.0,f,E02,J002,2.0,110000.0
U0756,30.0,f,E04,J033,7.0,185000.0
U0757,31.0,m,E02,J002,9.0,195000.0
U0758,28.0,f,E02,J001,5.0,160000.0
U0759,26.0,m,E02,J002,3.0,130000.0
U0760,29.0,f,E03,J033,6.0,180000.0
U0761,32.0,m,E02,J001,8.0,190000.0
U0762,33.0,f,E03,J007,11.0,198000.0
U0763,24.0,m,E02,J002,1.0,90000.0
U0764,27.0,m,E02,J001,4.0,140000.0
U0765,25.0,f,E02,J002,2.0,110000.0
U0766,30.0,f,E04,J033,7.0,185000.0
U0767,31.0,m,E02,J002,9.0,195000.0
U0768,28.0,f,E02,J001,5.0,160000.0
U0769,26.0,m,E02,J002,3.0,130000.0
U0770,29.0,f,E03,J033,6.0,180000.0
U0771,32.0,m,E02,J001,8.0,190000.0
U0772,33.0,f,E03,J007,11.0,198000.0
U0773,24.0,m,E02,J002,1.0,90000.0
U0774,27.0,m,E02,J001,4.0,140000.0
U0775,25.0,f,E02,J002,2.0,110000.0
U0776,30.0,f,E04,J033,7.0,185000.0
U0777,31.0,m,E02,J002,9.0,195000.0
U0778,28.0,f,E02,J001,5.0,160000.0
U0779,26.0,m,E02,J002,3.0,130000.0
U0780,29.0,f,E03,J033,6.0,180000.0
U0781,32.0,m,E02,J001,8.0,190000.0
U0782,33.0,f,E03,J007,11.0,198000.0
U0783,24.0,m,E02,J002,1.0,90000.0
U0784,27.0,m,E02,J001,4.0,140000.0
U0785,25.0,f,E02,J002,2.0,110000.0
U0786,30.0,f,E04,J033,7.0,185000.0
U0787,31.0,m,E02,J002,9.0,195000.0
U0788,28.0,f,E02,J001,5.0,160000.0
U0789,26.0,m,E02,J002,3.0,130000.0
U0790,29.0,f,E03,J033,6.0,180000.0
U0791,32.0,m,E02,J001,8.0,190000.0
U0792,33.0,f,E03,J007,11.0,198000.0
U0793,24.0,m,E02,J002,1.0,90000.0
U0794,27.0,m,E02,J001,4.0,140000.0
U0795,25.0,f,E02,J002,2.0,110000.0
U0796,30.0,f,E04,J033,7.0,185000.0
U0797,31.0,m,E02,J002,9.0,195000.0
U0798,28.0,f,E02,J001,5.0,160000.0
U0799,26.0,m,E02,J002,3.0,130000.0
U0800,29.0,f,E03,J033,6.0,180000.0
U0801,32.0,m,E02,J001,8.0,190000.0
U0802,33.0,f,E03,J007,11.0,198000.0
U0803,24.0,m,E02,J002,1.0,90000.0
U0804,27.0,m,E02,J001,4.0,140000.0
U0805,25.0,f,E02,J002,2.0,110000.0
U0806,30.0,f,E04,J033,7.0,185000.0
U0807,31.0,m,E02,J002,9.0,195000.0
U0808,28.0,f,E02,J001,5.0,160000.0
U0809,25.0,m,E02,J002,3.0,135000.0
U0810,32.0,m,E02,J001,8.0,190000.0
U0811,29.0,f,E03,J033,6.0,180000.0
U0812,30.0,m,E02,J002,5.0,160000.0
U0813,24.0,m,E02,J002,1.0,95000.0
U0814,33.0,f,E03,J007,11.0,196000.0
U0815,27.0,m,E02,J001,4.0,140000.0
U0816,26.0,m,E02,J002,3.0,130000.0
U0817,30.0,f,E04,J033,7.0,185000.0
U0818,31.0,m,E02,J002,9.0,195000.0
U0819,28.0,f,E02,J001,5.0,160000.0
U0820,26.0,f,E02,J002,3.0,130000.0
U0821,30.0,m,E04,J033,7.0,185000.0
U0822,27.0,f,E02,J007,4.0,150000.0
U0823,24.0,m,E02,J002,1.0,90000.0
U0824,33.0,m,E03,J007,11.0,198000.0
U0825,25.0,m,E02,J002,2.0,115000.0
U0826,28.0,m,E02,J001,5.0,165000.0
U0827,26.0,m,E02,J002,3.0,130000.0
U0828,29.0,f,E03,J033,6.0,180000.0
U0829,32.0,m,E02,J001,8.0,190000.0
U0830,33.0,f,E03,J007,11.0,198000.0
U0831,27.0,m,E02,J001,4.0,140000.0
U0832,31.0,f,E03,J033,6.0,180000.0
U0833,30.0,m,E02,J002,5.0,160000.0
U0834,24.0,m,E02,J002,1.0,92000.0
U0835,28.0,f,E02,J001,5.0,160000.0
U0836,26.0,m,E02,J002,3.0,130000.0
U0837,32.0,m,E02,J001,8.0,190000.0
U0838,33.0,f,E03,J007,11.0,198000.0
U0839,25.0,m,E02,J002,2.0,110000.0
U0840,30.0,f,E04,J033,7.0,185000.0
U0841,27.0,m,E02,J001,4.0,140000.0
U0842,34.0,f,E03,J007,12.0,196000.0
U0843,31.0,m,E02,J002,9.0,195000.0
U0844,28.0,f,E02,J001,5.0,160000.0
U0845,26.0,m,E02,J002,3.0,130000.0
U0846,29.0,f,E03,J033,6.0,180000.0
U0847,32.0,m,E02,J001,8.0,190000.0
U0848,33.0,f,E03,J007,11.0,198000.0
U0849,24.0,m,E02,J002,1.0,90000.0
U0850,27.0,m,E02,J001,4.0,140000.0
U0851,25.0,f,E02,J002,2.0,110000.0
U0852,30.0,f,E04,J033,7.0,185000.0
U0853,31.0,m,E02,J002,9.0,195000.0
U0854,28.0,f,E02,J001,5.0,160000.0
U0855,26.0,m,E02,J002,3.0,130000.0
U0856,29.0,f,E03,J033,6.0,180000.0
U0857,32.0,m,E02,J001,8.0,190000.0
U0858,33.0,f,E03,J007,11.0,198000.0
U0859,24.0,m,E02,J002,1.0,90000.0
U0860,27.0,m,E02,J001,4.0,140000.0
U0861,25.0,f,E02,J002,2.0,110000.0
U0862,30.0,f,E04,J033,7.0,185000.0
U0863,31.0,m,E02,J002,9.0,195000.0
U0864,28.0,f,E02,J001,5.0,160000.0
U0865,26.0,m,E02,J002,3.0,130000.0
U0866,29.0,f,E03,J033,6.0,180000.0
U0867,32.0,m,E02,J001,8.0,190000.0
U0868,33.0,f,E03,J007,11.0,198000.0
U0869,24.0,m,E02,J002,1.0,90000.0
U0870,27.0,m,E02,J001,4.0,140000.0
U0871,25.0,f,E02,J002,2.0,110000.0
U0872,30.0,f,E04,J033,7.0,185000.0
U0873,31.0,m,E02,J002,9.0,195000.0
U0874,28.0,f,E02,J001,5.0,160000.0
U0875,26.0,m,E02,J002,3.0,130000.0
U0876,29.0,f,E03,J033,6.0,180000.0
U0877,32.0,m,E02,J001,8.0,190000.0
U0878,33.0,f,E03,J007,11.0,198000.0
U0879,24.0,m,E02,J002,1.0,90000.0
U0880,27.0,m,E02,J001,4.0,140000.0
U0881,25.0,f,E02,J002,2.0,110000.0
U0882,30.0,f,E04,J033,7.0,185000.0
U0883,31.0,m,E02,J002,9.0,195000.0
U0884,28.0,f,E02,J001,5.0,160000.0
U0885,26.0,m,E02,J002,3.0,130000.0
U0886,29.0,f,E03,J033,6.0,180000.0
U0887,32.0,m,E02,J001,8.0,190000.0
U0888,33.0,f,E03,J007,11.0,198000.0
U0889,24.0,m,E02,J002,1.0,90000.0
U0890,27.0,m,E02,J001,4.0,140000.0
U0891,25.0,f,E02,J002,2.0,110000.0
U0892,30.0,f,E04,J033,7.0,185000.0
U0893,31.0,m,E02,J002,9.0,195000.0
U0894,28.0,f,E02,J001,5.0,160000.0
U0895,26.0,m,E02,J002,3.0,130000.0
U0896,29.0,f,E03,J033,6.0,180000.0
U0897,32.0,m,E02,J001,8.0,190000.0
U0898,33.0,f,E03,J007,11.0,198000.0
U0899,24.0,m,E02,J002,1.0,90000.0
U0900,27.0,m,E02,J001,4.0,140000.0
U0901,25.0,f,E02,J002,2.0,110000.0
U0902,30.0,f,E04,J033,7.0,185000.0
U0903,31.0,m,E02,J002,9.0,195000.0
U0904,28.0,f,E02,J001,5.0,160000.0
U0905,26.0,m,E02,J002,3.0,130000.0
U0906,29.0,f,E03,J033,6.0,180000.0
U0907,32.0,m,E02,J001,8.0,190000.0
U0908,33.0,f,E03,J007,11.0,198000.0
U0909,24.0,m,E02,J002,1.0,90000.0
U0910,27.0,m,E02,J001,4.0,140000.0
U0911,25.0,f,E02,J002,2.0,110000.0
U0912,30.0,f,E04,J033,7.0,185000.0
U0913,31.0,m,E02,J002,9.0,195000.0
U0914,28.0,f,E02,J001,5.0,160000.0
U0915,26.0,m,E02,J002,3.0,130000.0
U0916,29.0,f,E03,J033,6.0,180000.0
U0917,32.0,m,E02,J001,8.0,190000.0
U0918,33.0,f,E03,J007,11.0,198000.0
U0919,24.0,m,E02,J002,1.0,90000.0
U0920,27.0,m,E02,J001,4.0,140000.0
U0921,25.0,f,E02,J002,2.0,110000.0
U0922,30.0,f,E04,J033,7.0,185000.0
U0923,31.0,m,E02,J002,9.0,195000.0
U0924,28.0,f,E02,J001,5.0,160000.0
U0925,26.0,m,E02,J002,3.0,130000.0
U0926,29.0,f,E03,J033,6.0,180000.0
U0927,32.0,m,E02,J001,8.0,190000.0
U0928,33.0,f,E03,J007,11.0,198000.0
U0929,24.0,m,E02,J002,1.0,90000.0
U0930,27.0,m,E02,J001,4.0,140000.0
U0931,25.0,f,E02,J002,2.0,110000.0
U0932,30.0,f,E04,J033,7.0,185000.0
U0933,31.0,m,E02,J002,9.0,195000.0
U0934,28.0,f,E02,J001,5.0,160000.0
U0935,26.0,m,E02,J002,3.0,130000.0
U0936,29.0,f,E03,J033,6.0,180000.0
U0937,32.0,m,E02,J001,8.0,190000.0
U0938,33.0,f,E03,J007,11.0,198000.0
U0939,24.0,m,E02,J002,1.0,90000.0
U0940,27.0,m,E02,J001,4.0,140000.0
U0941,25.0,f,E02,J002,2.0,110000.0
U0942,30.0,f,E04,J033,7.0,185000.0
U0943,32.0,m,E02,J002,5.0,135000.0
U0944,27.0,f,E03,J033,3.0,180000.0
U0945,40.0,m,E02,J001,12.0,195000.0
U0946,35.0,f,E02,J007,8.0,165000.0
U0947,43.0,m,E03,J033,15.0,198000.0
U0948,29.0,f,E02,J001,4.0,150000.0
U0949,36.0,m,E02,J002,9.0,162000.0
U0950,31.0,m,E03,J033,6.0,175000.0
U0951,42.0,f,E02,J001,13.0,197000.0
U0952,33.0,m,E02,J002,7.0,142000.0
U0953,29.0,f,E03,J033,4.0,182000.0
U0954,41.0,m,E02,J001,11.0,185000.0
U0955,35.0,f,E02,J007,8.0,170000.0
U0956,27.0,m,E02,J001,4.0,160000.0
U0957,32.0,m,E02,J033,8.0,180000.0
U0958,29.0,f,E03,J002,6.0,150000.0
U0959,30.0,m,E02,J002,5.0,140000.0
U0960,24.0,m,E02,J002,2.0,100000.0
U0961,33.0,f,E03,J007,11.0,190000.0
U0962,27.0,m,E02,J001,4.0,160000.0
U0963,26.0,m,E02,J002,3.0,120000.0
U0964,30.0,f,E04,J033,7.0,170000.0
U0965,31.0,m,E02,J002,9.0,190000.0
U0966,28.0,f,E02,J001,5.0,150000.0
U0967,26.0,f,E02,J002,3.0,120000.0
U0968,30.0,m,E04,J033,7.0,170000.0
U0969,27.0,f,E02,J007,4.0,130000.0
U0970,24.0,m,E02,J002,2.0,95000.0
U0971,33.0,m,E03,J007,11.0,195000.0
U0972,25.0,m,E02,J002,2.0,100000.0
U0973,28.0,m,E02,J001,5.0,150000.0
U0974,26.0,m,E02,J002,3.0,120000.0
U0975,29.0,f,E03,J033,6.0,150000.0
U0976,32.0,m,E02,J033,8.0,180000.0
U0977,33.0,f,E03,J007,11.0,195000.0
U0978,27.0,m,E02,J001,4.0,160000.0
U0979,31.0,f,E03,J033,6.0,170000.0
U0980,30.0,m,E02,J002,5.0,140000.0
U0981,24.0,m,E02,J002,2.0,95000.0
U0982,28.0,f,E02,J001,5.0,150000.0
U0983,26.0,m,E02,J002,3.0,120000.0
U0984,32.0,m,E02,J001,8.0,180000.0
U0985,33.0,f,E03,J007,11.0,195000.0
U0986,25.0,m,E02,J002,2.0,100000.0
U0987,30.0,f,E04,J033,7.0,170000.0
U0988,27.0,m,E02,J001,4.0,160000.0
U0989,34.0,f,E03,J007,12.0,190000.0
U0990,31.0,m,E02,J002,9.0,190000.0
U0991,28.0,f,E02,J001,5.0,150000.0
U0992,26.0,m,E02,J002,3.0,120000.0
U0993,29.0,f,E03,J033,6.0,150000.0
U0994,32.0,m,E02,J001,8.0,180000.0
U0995,33.0,f,E03,J007,11.0,195000.0
U0996,24.0,m,E02,J002,2.0,95000.0
U0997,27.0,m,E02,J001,4.0,160000.0
U0998,25.0,f,E02,J002,2.0,100000.0
U0999,30.0,f,E04,J033,7.0,170000.0
U1000,31.0,m,E02,J002,9.0,190000.0
U1001,28.0,f,E02,J001,5.0,150000.0
U1002,26.0,m,E02,J002,3.0,120000.0
U1003,29.0,f,E03,J033,6.0,150000.0
U1004,32.0,m,E02,J001,8.0,180000.0
U1005,33.0,f,E03,J007,11.0,195000.0
U1006,24.0,m,E02,J002,2.0,95000.0
U1007,27.0,m,E02,J001,4.0,160000.0
U1008,25.0,f,E02,J002,2.0,100000.0
U1009,30.0,f,E04,J033,7.0,170000.0
U1010,31.0,m,E02,J002,9.0,190000.0
U1011,28.0,f,E02,J001,5.0,150000.0
U1012,26.0,m,E02,J002,3.0,120000.0
U1013,29.0,f,E03,J033,6.0,150000.0
U1014,32.0,m,E02,J001,8.0,180000.0
U1015,33.0,f,E03,J007,11.0,195000.0
U1016,24.0,m,E02,J002,2.0,95000.0
U1017,27.0,m,E02,J001,4.0,160000.0
U1018,25.0,f,E02,J002,2.0,100000.0
U1019,30.0,f,E04,J033,7.0,170000.0
U1020,31.0,m,E02,J002,9.0,190000.0
U1021,28.0,f,E02,J001,5.0,150000.0
U1022,26.0,m,E02,J002,3.0,120000.0
U1023,29.0,f,E03,J033,6.0,150000.0
U1024,32.0,m,E02,J001,8.0,180000.0
U1025,33.0,f,E03,J007,11.0,195000.0
U1026,24.0,m,E02,J002,2.0,95000.0
U1027,27.0,m,E02,J001,4.0,160000.0
U1028,25.0,f,E02,J002,2.0,100000.0
U1029,30.0,f,E04,J033,7.0,170000.0
U1030,31.0,m,E02,J002,9.0,190000.0
U1031,28.0,f,E02,J001,5.0,150000.0
U1032,26.0,m,E02,J002,3.0,120000.0
U1033,29.0,f,E03,J033,6.0,150000.0
U1034,32.0,m,E02,J001,8.0,180000.0
U1035,33.0,f,E03,J007,11.0,195000.0
U1036,24.0,m,E02,J002,2.0,95000.0
U1037,27.0,m,E02,J001,4.0,160000.0
U1038,25.0,f,E02,J002,2.0,100000.0
U1039,30.0,f,E04,J033,7.0,170000.0
U1040,31.0,m,E02,J002,9.0,190000.0
U1041,28.0,f,E02,J001,5.0,150000.0
U1042,26.0,m,E02,J002,3.0,120000.0
U1043,29.0,f,E03,J033,6.0,150000.0
U1044,32.0,m,E02,J001,8.0,180000.0
U1045,33.0,f,E03,J007,11.0,195000.0
U1046,24.0,m,E02,J002,2.0,95000.0
U1047,27.0,m,E02,J001,4.0,160000.0
U1048,25.0,f,E02,J002,2.0,100000.0
U1049,30.0,f,E04,J033,7.0,170000.0
U1050,31.0,m,E02,J002,9.0,190000.0
U1051,28.0,f,E02,J001,5.0,150000.0
U1052,26.0,m,E02,J002,3.0,120000.0
U1053,29.0,f,E03,J033,6.0,150000.0
U1054,32.0,m,E02,J001,8.0,180000.0
U1055,33.0,f,E03,J007,11.0,195000.0
U1056,24.0,m,E02,J002,2.0,95000.0
U1057,27.0,m,E02,J001,4.0,160000.0
U1058,25.0,f,E02,J002,2.0,100000.0
U1059,30.0,f,E04,J033,7.0,170000.0
U1060,31.0,m,E02,J002,9.0,190000.0
U1061,28.0,f,E02,J001,5.0,150000.0
U1062,26.0,m,E02,J002,3.0,120000.0
U1063,29.0,f,E03,J033,6.0,150000.0
U1064,32.0,m,E02,J001,8.0,180000.0
U1065,33.0,f,E03,J007,11.0,195000.0
U1066,24.0,m,E02,J002,2.0,95000.0
U1067,27.0,m,E02,J001,4.0,160000.0
U1068,25.0,f,E02,J002,2.0,100000.0
U1069,30.0,f,E04,J033,7.0,170000.0
U1070,31.0,m,E02,J002,9.0,190000.0
U1071,28.0,f,E02,J001,5.0,150000.0
U1072,26.0,m,E02,J002,3.0,120000.0
U1073,29.0,f,E03,J033,6.0,150000.0
U1074,32.0,m,E02,J001,8.0,180000.0
U1075,33.0,f,E03,J007,11.0,195000.0
U1076,24.0,m,E02,J002,2.0,95000.0
U1077,27.0,m,E02,J001,4.0,160000.0
U1078,25.0,f,E02,J002,2.0,100000.0
U1079,30.0,f,E04,J033,7.0,170000.0
U1080,31.0,m,E02,J002,9.0,190000.0
U1081,28.0,f,E02,J001,5.0,150000.0
U1082,26.0,m,E02,J002,3.0,120000.0
U1083,29.0,f,E03,J033,6.0,150000.0
U1084,32.0,m,E02,J001,8.0,180000.0
U1085,33.0,f,E03,J007,11.0,195000.0
U1086,24.0,m,E02,J002,2.0,95000.0
U1087,27.0,m,E02,J001,4.0,160000.0
U1088,25.0,f,E02,J002,2.0,100000.0
U1089,30.0,f,E04,J033,7.0,170000.0
U1090,29.0,m,E02,J001,7.0,180000.0
U1091,27.0,f,E02,J002,5.0,120000.0
U1092,33.0,m,E03,J033,10.0,195000.0
U1093,28.0,m,E02,J001,4.0,160000.0
U1094,26.0,f,E02,J002,3.0,100000.0
U1095,31.0,m,E02,J007,8.0,190000.0
U1096,30.0,m,E03,J001,6.0,170000.0
U1097,32.0,f,E02,J033,9.0,185000.0
U1098,29.0,m,E02,J002,7.0,130000.0
U1099,35.0,f,E02,J007,12.0,190000.0
U1100,27.0,m,E02,J001,5.0,150000.0
U1101,28.0,f,E03,J033,6.0,150000.0
U1102,37.0,m,E04,J007,14.0,195000.0
U1103,26.0,m,E02,J002,3.0,110000.0
U1104,30.0,f,E02,J001,8.0,180000.0
U1105,31.0,m,E03,J033,9.0,185000.0
U1106,29.0,f,E02,J002,7.0,130000.0
U1107,32.0,m,E02,J001,10.0,190000.0
U1108,28.0,f,E03,J033,6.0,155000.0
U1109,34.0,m,E02,J001,12.0,195000.0
U1110,25.0,f,E02,J002,2.0,90000.0
U1111,30.0,m,E02,J007,8.0,185000.0
U1112,29.0,f,E02,J002,6.0,120000.0
U1113,31.0,m,E02,J001,9.0,180000.0
U1114,26.0,f,E02,J002,3.0,100000.0
U1115,33.0,m,E03,J033,10.0,195000.0
